19,180000,0,0,999
19,190000,0,0,971
19,200000,0,0,986
19,210000,0,0,1017
19,220000,0,0,984
19,230000,0,0,1006
19,240000,0,0,1024
19,250000,0,0,1001
19,260000,0,0,981
19,270000,0,0,1013
19,280000,0,0,963
19,290000,0,0,1009
19,300000,0,0,997
19,310000,0,0,963
19,320000,0,0,1030
19,330000,0,0,1016
19,340000,0,0,972
19,350000,0,0,996
19,360000,0,0,993
19,370000,0,0,981
19,380000,0,0,995
19,390000,0,0,989
19,400000,0,0,991
19,410000,0,0,1057
19,420000,0,0,1022
19,430000,0,0,999
19,440000,0,0,993
19,450000,0,0,992
19,460000,0,0,1064
19,470000,0,0,993
19,480000,0,0,1023
19,490000,0,0,998
19,500000,0,0,984
27,10000,0,0,985
27,20000,0,0,1031
27,30000,0,0,1023
27,40000,0,0,990
27,50000,0,0,1034
27,60000,0,0,993
27,70000,0,0,971
27,80000,0,0,997
27,90000,0,0,1035
27,100000,0,0,1005
27,110000,0,0,1008
27,120000,0,0,1009
27,130000,0,0,963
27,140000,0,0,999
27,150000,0,0,1018
27,160000,0,0,1008
27,170000,0,0,1028
27,180000,0,0,990
27,190000,0,0,996
27,200000,0,0,1038
27,210000,0,0,1010
27,220000,0,0,1000
27,230000,0,0,1004
27,240000,0,0,1015
27,250000,0,0,1015
27,260000,0,0,1003
27,270000,0,0,1016
27,280000,0,0,1045
27,290000,0,0,945
27,300000,0,0,1013
27,310000,0,0,981
27,320000,0,0,985
27,330000,0,0,1001
27,340000,0,0,1015
27,350000,0,0,1011
27,360000,0,0,1000
27,370000,0,0,956
27,380000,0,0,995
27,390000,0,0,1015
27,400000,0,0,1003
27,410000,0,0,948
27,420000,0,0,1005
27,430000,0,0,1009
27,440000,0,0,1038
27,450000,0,0,1006
27,460000,0,0,1024
27,470000,0,0,976
27,480000,0,0,982
27,490000,0,0,983
27,500000,0,0,1010
28,10000,0,0,987
28,20000,0,0,991
28,30000,0,0,1007
28,40000,0,0,999
28,50000,0,0,1013
28,60000,0,0,987
28,70000,0,0,964
28,80000,0,0,1020
28,90000,0,0,982
28,100000,0,0,964
28,110000,0,0,1003
28,120000,0,0,1011
28,130000,0,0,977
28,140000,0,0,989
28,150000,0,0,967
28,160000,0,0,1034
28,170000,0,0,1008
28,180000,0,0,957
28,190000,0,0,1023
28,200000,0,0,1011
28,210000,0,0,996
28,220000,0,0,946
28,230000,0,0,965
28,240000,0,0,1000
28,250000,0,0,985
28,260000,0,0,1010
28,270000,0,0,991
28,280000,0,0,981
28,290000,0,0,963
28,300000,0,0,992
28,310000,0,0,988
28,320000,0,0,1017
28,330000,0,0,989
28,340000,0,0,1003
28,350000,0,0,988
28,360000,0,0,1015
28,370000,0,0,1029
28,380000,0,0,1035
28,390000,0,0,1017
28,400000,0,0,1043
28,410000,0,0,987
28,420000,0,0,1026
28,430000,0,0,1001
28,440000,0,0,956
28,450000,0,0,1024
28,460000,0,0,1027
28,470000,0,0,938
28,480000,0,0,1008
28,490000,0,0,940
28,500000,0,0,1005
30,10000,0,0,1049
30,20000,0,0,1018
30,30000,0,0,1012
30,40000,0,0,986
30,50000,0,0,1012
30,60000,0,0,985
30,70000,0,0,997
30,80000,0,0,1022
30,90000,0,0,1018
30,100000,0,0,1015
30,110000,0,0,1017
30,120000,0,0,1002
30,130000,0,0,978
30,140000,0,0,971
30,150000,0,0,985
30,160000,0,0,1020
30,170000,0,0,1042
30,180000,0,0,1009
30,190000,0,0,1032
30,200000,0,0,1035
30,210000,0,0,965
30,220000,0,0,1002
30,230000,0,0,986
30,240000,0,0,1012
30,250000,0,0,1030
30,260000,0,0,993
30,270000,0,0,998
30,280000,0,0,1056
30,290000,0,0,994
30,300000,0,0,997
30,310000,0,0,1026
30,320000,0,0,999
30,330000,0,0,1002
30,340000,0,0,1010
30,350000,0,0,971
30,360000,0,0,972
30,370000,0,0,1003
30,380000,0,0,984
30,390000,0,0,1057
30,400000,0,0,988
30,410000,0,0,999
30,420000,0,0,1009
30,430000,0,0,1001
30,440000,0,0,937
30,450000,0,0,1005
30,460000,0,0,974
30,470000,0,0,1015
30,480000,0,0,973
30,490000,0,0,1057
30,500000,0,0,1029
31,10000,11.5441,21.5294,952
31,20000,21.1908,34.3149,975
31,30000,14.9597,21.757,967
31,40000,17.1121,17.7767,972
31,50000,11.0968,14.2853,992
31,60000,0,0,999
31,70000,0,0,997
31,80000,0,0,1020
31,90000,0,0,1010
31,100000,0,0,1025
31,110000,0,0,1030
31,120000,0,0,972
31,130000,0,0,1001
31,140000,0,0,1014
31,150000,0,0,980
31,160000,0,0,977
31,170000,0,0,981
31,180000,0,0,1035
31,190000,0,0,979
31,200000,0,0,999
31,210000,0,0,987
31,220000,0,0,998
31,230000,0,0,1000
31,240000,0,0,1014
31,250000,0,0,996
31,260000,0,0,983
31,270000,0,0,974
31,280000,0,0,1028
31,290000,0,0,980
31,300000,0,0,988
31,310000,0,0,982
31,320000,0,0,1031
31,330000,0,0,986
31,340000,0,0,995
31,350000,0,0,1023
31,360000,0,0,987
31,370000,0,0,1019
31,380000,0,0,975
31,390000,0,0,969
31,400000,0,0,1004
31,410000,0,0,1034
31,420000,0,0,1017
31,430000,0,0,1004
31,440000,0,0,1008
31,450000,0,0,978
31,460000,0,0,1004
31,470000,0,0,981
31,480000,0,0,978
31,490000,0,0,967
31,500000,0,0,1014
32,10000,0,0,983
32,20000,0,0,1005
32,30000,0,0,1008
32,40000,0,0,967
32,50000,0,0,1000
32,60000,0,0,1030
32,70000,0,0,1020
32,80000,0,0,985
32,90000,0,0,984
32,100000,0,0,1032
32,110000,0,0,1023
32,120000,0,0,1024
32,130000,0,0,1026
32,140000,0,0,947
32,150000,0,0,985
32,160000,0,0,976
32,170000,0,0,1008
32,180000,0,0,1025
32,190000,0,0,1013
32,200000,0,0,1019
32,210000,0,0,1009
32,220000,0,0,998
32,230000,0,0,980
32,240000,0,0,984
32,250000,0,0,994
32,260000,0,0,1005
32,270000,0,0,1016
32,280000,0,0,997
32,290000,0,0,1013
32,300000,0,0,992
32,310000,0,0,1006
32,320000,0,0,1005
32,330000,0,0,1002
32,340000,0,0,1004
32,350000,0,0,999
32,360000,0,0,1012
32,370000,0,0,969
32,380000,0,0,1015
32,390000,0,0,963
32,400000,0,0,1021
32,410000,0,0,978
32,420000,0,0,1017
32,430000,0,0,991
32,440000,0,0,988
32,450000,0,0,1015
32,460000,0,0,1006
32,470000,0,0,998
32,480000,0,0,1019
32,490000,0,0,999
32,500000,0,0,987
33,10000,0,0,1001
33,20000,0,0,984
33,30000,0,0,1027
33,40000,0,0,1026
33,50000,0,0,1004
33,60000,0,0,1000
33,70000,0,0,1016
33,80000,0,0,975
33,90000,0,0,1030
33,100000,0,0,1001
33,110000,0,0,993
33,120000,0,0,1002
33,130000,0,0,1039
33,140000,0,0,986
33,150000,0,0,1012
33,160000,0,0,990
33,170000,0,0,1021
33,180000,0,0,1028
33,190000,0,0,1038
33,200000,0,0,1000
33,210000,0,0,986
33,220000,0,0,996
33,230000,0,0,997
33,240000,0,0,1021
33,250000,0,0,980
33,260000,0,0,954
33,270000,0,0,990
33,280000,0,0,1021
33,290000,0,0,998
33,300000,0,0,997
33,310000,0,0,961
33,320000,0,0,1007
33,330000,0,0,1018
33,340000,0,0,997
33,350000,0,0,1013
33,360000,0,0,1023
33,370000,0,0,1002
33,380000,0,0,953
33,390000,0,0,1023
33,400000,0,0,984
33,410000,0,0,997
33,420000,0,0,1003
33,430000,0,0,958
33,440000,0,0,1008
33,450000,0,0,995
33,460000,0,0,1061
33,470000,0,0,993
33,480000,0,0,1004
33,490000,0,0,994
33,500000,0,0,977
34,10000,0,0,1033
34,20000,0,0,977
34,30000,0,0,953
34,40000,0,0,986
34,50000,0,0,1046
34,60000,0,0,976
34,70000,0,0,1032
34,80000,0,0,974
34,90000,0,0,977
34,100000,0,0,979
34,110000,0,0,985
34,120000,0,0,988
34,130000,0,0,1022
34,140000,0,0,976
34,150000,0,0,983
34,160000,0,0,973
34,170000,0,0,958
34,180000,0,0,951
34,190000,0,0,1006
34,200000,0,0,1022
34,210000,0,0,959
34,220000,0,0,983
34,230000,0,0,1001
34,240000,0,0,1023
34,250000,0,0,995
34,260000,0,0,1015
34,270000,0,0,995
34,280000,0,0,1020
34,290000,0,0,985
34,300000,0,0,1021
34,310000,0,0,1021
34,320000,0,0,998
34,330000,0,0,1019
34,340000,0,0,992
34,350000,0,0,1007
34,360000,0,0,1005
34,370000,0,0,973
34,380000,0,0,1015
34,390000,0,0,1021
34,400000,0,0,981
34,410000,0,0,1025
34,420000,0,0,1012
34,430000,0,0,984
34,440000,0,0,1017
34,450000,0,0,1013
34,460000,0,0,1008
34,470000,0,0,1040
34,480000,0,0,1004
34,490000,0,0,1020
34,500000,0,0,1024
38,10000,12.8877,3.43016,988
39,10000,0,0,1024
39,20000,0,0,911
39,30000,0,0,1004
39,40000,0,0,1030
39,50000,0,0,1019
39,60000,0,0,1004
39,70000,0,0,1029
39,80000,0,0,1027
39,90000,0,0,975
39,100000,0,0,991
39,110000,0,0,1007
39,120000,0,0,993
39,130000,0,0,1005
39,140000,0,0,1015
39,150000,0,0,1011
39,160000,0,0,1030
39,170000,0,0,952
39,180000,0,0,1003
39,190000,0,0,959
39,200000,0,0,988
39,210000,0,0,1007
39,220000,0,0,1022
39,230000,0,0,995
39,240000,0,0,1034
39,250000,0,0,1011
39,260000,0,0,1004
39,270000,0,0,997
39,280000,0,0,998
39,290000,0,0,980
39,300000,0,0,959
39,310000,0,0,1020
39,320000,0,0,1017
39,330000,0,0,996
39,340000,0,0,1034
39,350000,0,0,1002
39,360000,0,0,998
39,370000,0,0,987
39,380000,0,0,1004
39,390000,0,0,1051
39,400000,0,0,965
39,410000,0,0,1046
39,420000,0,0,997
39,430000,0,0,999
39,440000,0,0,1019
39,450000,0,0,1006
39,460000,0,0,954
39,470000,0,0,997
39,480000,0,0,976
39,490000,0,0,999
39,500000,0,0,1044
41,10000,0,0,995
41,20000,0,0,1009
41,30000,0,0,1053
41,40000,0,0,1007
41,50000,0,0,1003
41,60000,0,0,987
41,70000,0,0,1022
41,80000,0,0,1024
41,90000,0,0,1011
41,100000,0,0,1007
41,110000,0,0,1003
41,120000,0,0,1026
41,130000,0,0,1007
41,140000,0,0,1023
41,150000,0,0,1026
41,160000,0,0,1007
41,170000,0,0,978
41,180000,0,0,1009
41,190000,0,0,969
41,200000,0,0,987
41,210000,0,0,973
41,220000,0,0,982
41,230000,0,0,1026
41,240000,0,0,1008
41,250000,0,0,986
41,260000,0,0,988
41,270000,0,0,1012
41,280000,0,0,1017
41,290000,0,0,1009
41,300000,0,0,1020
41,310000,0,0,1004
41,320000,0,0,990
41,330000,0,0,963
41,340000,0,0,1034
41,350000,0,0,1032
41,360000,0,0,1010
41,370000,0,0,1004
41,380000,0,0,991
41,390000,0,0,974
41,400000,0,0,987
41,410000,0,0,1046
41,420000,0,0,1027
41,430000,0,0,998
41,440000,0,0,1016
41,450000,0,0,1000
41,460000,0,0,1014
41,470000,0,0,1000
41,480000,0,0,979
41,490000,0,0,998
41,500000,0,0,1013
45,10000,0,0,1029
45,20000,0,0,992
45,30000,0,0,994
45,40000,0,0,986
45,50000,0,0,986
45,60000,0,0,1003
45,70000,0,0,962
45,80000,0,0,995
45,90000,0,0,1040
45,100000,0,0,966
45,110000,0,0,1004
45,120000,0,0,1006
45,130000,0,0,964
45,140000,0,0,995
45,150000,0,0,988
45,160000,0,0,1014
45,170000,0,0,1036
45,180000,0,0,994
45,190000,0,0,992
45,200000,0,0,989
45,210000,0,0,1025
45,220000,0,0,989
45,230000,0,0,996
45,240000,0,0,1017
45,250000,0,0,1009
45,260000,0,0,1004
45,270000,0,0,1001
45,280000,0,0,977
45,290000,0,0,994
45,300000,0,0,1008
45,310000,0,0,1007
45,320000,0,0,976
45,330000,0,0,982
45,340000,0,0,997
45,350000,0,0,1023
45,360000,0,0,1001
45,370000,0,0,1040
45,380000,0,0,1000
45,390000,0,0,947
45,400000,0,0,985
45,410000,0,0,974
45,420000,0,0,972
45,430000,0,0,989
45,440000,0,0,1001
45,450000,0,0,986
45,460000,0,0,962
45,470000,0,0,1025
45,480000,0,0,985
45,490000,0,0,1004
45,500000,0,0,975
49,10000,0,0,1034
49,20000,0,0,1000
49,30000,0,0,984
49,40000,0,0,992
49,50000,0,0,1010
49,60000,0,0,1011
49,70000,0,0,1002
49,80000,0,0,979
49,90000,0,0,995
49,100000,0,0,1035
49,110000,0,0,1014
49,120000,0,0,1031
49,130000,0,0,989
49,140000,0,0,975
49,150000,0,0,1013
49,160000,0,0,1025
49,170000,0,0,996
49,180000,0,0,1008
49,190000,0,0,1028
49,200000,0,0,958
49,210000,0,0,1019
49,220000,0,0,1011
49,230000,0,0,1008
49,240000,0,0,971
49,250000,0,0,1009
49,260000,0,0,976
49,270000,0,0,1009
49,280000,0,0,1035
49,290000,0,0,993
49,300000,0,0,1020
49,310000,0,0,993
49,320000,0,0,995
49,330000,0,0,1048
49,340000,0,0,1021
49,350000,0,0,1055
49,360000,0,0,1022
49,370000,0,0,1040
49,380000,0,0,978
49,390000,0,0,1002
49,400000,0,0,999
49,410000,0,0,1006
49,420000,0,0,1024
49,430000,0,0,1026
49,440000,0,0,1013
49,450000,0,0,1007
49,460000,0,0,1011
49,470000,0,0,978
49,480000,0,0,983
49,490000,0,0,1000
49,500000,0,0,999
51,10000,0,0,1025
51,20000,0,0,982
51,30000,0,0,1010
51,40000,0,0,1009
51,50000,0,0,983
51,60000,0,0,990
51,70000,0,0,998
51,80000,0,0,1035
51,90000,0,0,966
51,100000,0,0,1039
51,110000,0,0,999
51,120000,0,0,1023
51,130000,0,0,1004
51,140000,0,0,1000
51,150000,0,0,1011
51,160000,0,0,1021
51,170000,0,0,991
51,180000,0,0,988
51,190000,0,0,992
51,200000,0,0,984
51,210000,0,0,1000
51,220000,0,0,1021
51,230000,0,0,970
51,240000,0,0,991
51,250000,0,0,1013
51,260000,0,0,1002
51,270000,0,0,1030
51,280000,0,0,996
51,290000,0,0,1023
51,300000,0,0,999
51,310000,0,0,1017
51,320000,0,0,1043
51,330000,0,0,968
51,340000,0,0,1051
51,350000,0,0,982
51,360000,0,0,992
51,370000,0,0,986
51,380000,0,0,991
51,390000,0,0,991
51,400000,0,0,1010
51,410000,0,0,961
51,420000,0,0,995
51,430000,0,0,1035
51,440000,0,0,1013
51,450000,0,0,1051
51,460000,0,0,1006
51,470000,0,0,1007
51,480000,0,0,1009
51,490000,0,0,977
51,500000,0,0,1007
52,10000,14.7011,18.39,977
52,20000,11.7784,24.1675,961
52,30000,4.97245,11.9592,980
55,10000,0,0,1029
55,20000,0,0,1000
55,30000,0,0,958
55,40000,0,0,978
55,50000,0,0,999
55,60000,0,0,945
55,70000,0,0,981
55,80000,0,0,998
55,90000,0,0,1007
55,100000,0,0,1012
55,110000,0,0,1010
55,120000,0,0,1003
55,130000,0,0,970
55,140000,0,0,975
55,150000,0,0,968
55,160000,0,0,955
55,170000,0,0,1018
55,180000,0,0,982
55,190000,0,0,1027
55,200000,0,0,975
55,210000,0,0,1014
55,220000,0,0,986
55,230000,0,0,1006
55,240000,0,0,1042
55,250000,0,0,1007
55,260000,0,0,1023
55,270000,0,0,1017
55,280000,0,0,1050
55,290000,0,0,1031
55,300000,0,0,965
55,310000,0,0,997
55,320000,0,0,1008
55,330000,0,0,1053
55,340000,0,0,1020
55,350000,0,0,984
55,360000,0,0,992
55,370000,0,0,1009
55,380000,0,0,1023
55,390000,0,0,967
55,400000,0,0,1017
55,410000,0,0,997
55,420000,0,0,990
55,430000,0,0,1018
55,440000,0,0,1017
55,450000,0,0,947
55,460000,0,0,992
55,470000,0,0,953
55,480000,0,0,983
55,490000,0,0,1007
55,500000,0,0,1017
56,10000,0,0,992
56,20000,0,0,999
56,30000,0,0,1014
56,40000,0,0,965
56,50000,0,0,1021
56,60000,0,0,1046
56,70000,0,0,1012
56,80000,0,0,965
56,90000,0,0,1001
56,100000,0,0,984
56,110000,0,0,1014
56,120000,0,0,1020
56,130000,0,0,1020
56,140000,0,0,1007
56,150000,0,0,1039
56,160000,0,0,1023
56,170000,0,0,1000
56,180000,0,0,998
56,190000,0,0,1025
56,200000,0,0,996
56,210000,0,0,1007
56,220000,0,0,1010
56,230000,0,0,1030
56,240000,0,0,991
56,250000,0,0,981
56,260000,0,0,1011
56,270000,0,0,1025
56,280000,0,0,979
56,290000,0,0,1006
56,300000,0,0,1005
56,310000,0,0,997
56,320000,0,0,991
56,330000,0,0,994
56,340000,0,0,1012
56,350000,0,0,985
56,360000,0,0,987
56,370000,0,0,1005
56,380000,0,0,1032
56,390000,0,0,984
56,400000,0,0,956
56,410000,0,0,1016
56,420000,0,0,980
56,430000,0,0,984
56,440000,0,0,1018
56,450000,0,0,1027
56,460000,0,0,974
56,470000,0,0,977
56,480000,0,0,993
56,490000,0,0,1000
56,500000,0,0,991
58,10000,0,0,1027
58,20000,0,0,1036
58,30000,0,0,958
58,40000,0,0,1004
58,50000,0,0,966
58,60000,0,0,988
58,70000,0,0,995
58,80000,0,0,1032
58,90000,0,0,1003
58,100000,0,0,1007
58,110000,0,0,1001
58,120000,0,0,1008
58,130000,0,0,1013
58,140000,0,0,999
58,150000,0,0,1011
58,160000,0,0,1011
58,170000,0,0,1018
58,180000,0,0,988
58,190000,0,0,1002
58,200000,0,0,1044
58,210000,0,0,1014
58,220000,0,0,1026
58,230000,0,0,998
58,240000,0,0,1029
58,250000,0,0,1004
58,260000,0,0,1012
58,270000,0,0,986
58,280000,0,0,956
58,290000,0,0,974
58,300000,0,0,1005
58,310000,0,0,977
58,320000,0,0,1003
58,330000,0,0,976
58,340000,0,0,999
58,350000,0,0,978
58,360000,0,0,1005
58,370000,0,0,980
58,380000,0,0,963
58,390000,0,0,971
58,400000,0,0,1018
58,410000,0,0,965
58,420000,0,0,1007
58,430000,0,0,1016
58,440000,0,0,991
58,450000,0,0,1035
58,460000,0,0,980
58,470000,0,0,977
58,480000,0,0,1020
58,490000,0,0,999
58,500000,0,0,950
60,10000,15.17,22.0504,1012
60,20000,12.1862,16.5005,945
60,30000,13.518,15.0749,1002
68,10000,0,0,963
68,20000,0,0,993
68,30000,0,0,965
68,40000,0,0,1003
68,50000,0,0,979
68,60000,0,0,1043
68,70000,0,0,1030
68,80000,0,0,982
68,90000,0,0,1008
68,100000,0,0,974
68,110000,0,0,1022
68,120000,0,0,976
68,130000,0,0,990
68,140000,0,0,1011
68,150000,0,0,989
68,160000,0,0,1007
68,170000,0,0,1029
68,180000,0,0,1014
68,190000,0,0,990
68,200000,0,0,956
68,210000,0,0,969
68,220000,0,0,983
68,230000,0,0,996
68,240000,0,0,1038
68,250000,0,0,968
68,260000,0,0,992
68,270000,0,0,977
68,280000,0,0,1024
68,290000,0,0,988
68,300000,0,0,978
68,310000,0,0,946
68,320000,0,0,998
68,330000,0,0,1001
68,340000,0,0,999
68,350000,0,0,992
68,360000,0,0,971
68,370000,0,0,975
68,380000,0,0,1011
68,390000,0,0,1019
68,400000,0,0,1002
68,410000,0,0,1010
68,420000,0,0,1012
68,430000,0,0,1005
68,440000,0,0,963
68,450000,0,0,977
68,460000,0,0,979
68,470000,0,0,995
68,480000,0,0,1014
68,490000,0,0,995
68,500000,0,0,1017
69,10000,0,0,990
69,20000,0,0,1022
69,30000,0,0,967
69,40000,0,0,1020
69,50000,0,0,1011
69,60000,0,0,1049
69,70000,0,0,979
69,80000,0,0,1040
69,90000,0,0,1006
69,100000,0,0,1010
69,110000,0,0,1029
69,120000,0,0,994
69,130000,0,0,996
69,140000,0,0,999
69,150000,0,0,961
69,160000,0,0,1037
69,170000,0,0,1010
69,180000,0,0,1005
69,190000,0,0,1009
69,200000,0,0,1023
69,210000,0,0,1005
69,220000,0,0,975
69,230000,0,0,969
69,240000,0,0,987
69,250000,0,0,1017
69,260000,0,0,987
69,270000,0,0,1029
69,280000,0,0,984
69,290000,0,0,953
69,300000,0,0,1024
69,310000,0,0,1016
69,320000,0,0,982
69,330000,0,0,1005
69,340000,0,0,1005
69,350000,0,0,985
69,360000,0,0,994
69,370000,0,0,1010
69,380000,0,0,983
69,390000,0,0,987
69,400000,0,0,973
69,410000,0,0,1027
69,420000,0,0,999
69,430000,0,0,965
69,440000,0,0,986
69,450000,0,0,1012
69,460000,0,0,986
69,470000,0,0,1030
69,480000,0,0,983
69,490000,0,0,975
69,500000,0,0,1023
74,10000,0,0,1033
74,20000,0,0,1022
74,30000,0,0,995
74,40000,0,0,1025
74,50000,0,0,984
74,60000,0,0,1019
74,70000,0,0,1005
74,80000,0,0,1014
74,90000,0,0,1028
74,100000,0,0,1007
74,110000,0,0,1016
74,120000,0,0,992
74,130000,0,0,1000
74,140000,0,0,971
74,150000,0,0,1016
74,160000,0,0,966
74,170000,0,0,994
74,180000,0,0,974
74,190000,0,0,1032
74,200000,0,0,1010
74,210000,0,0,994
74,220000,0,0,997
74,230000,0,0,977
74,240000,0,0,1002
74,250000,0,0,981
74,260000,0,0,994
74,270000,0,0,1014
74,280000,0,0,937
74,290000,0,0,967
74,300000,0,0,1015
74,310000,0,0,994
